url,Number of Dots,Subdomain Level,Path Level,URL length,Number of dash symbol,Number of AtSymbol,Number of Tilde Symbol,Number of Underscores,Number of dollar symbol,Number of colon symbol,Number of Percent symbols,Query count,Numerical character count,presence of HTTPS,IP in hostname,suffix(tld) in subdomain,HTTPS in Hostname,Hostname length,query length,Double Slash in Path,Avg wordlength in Hostname,Atsymbols in Hostname,Numerical Characters in Hostname,Number of SensitiveWords in URL,url entropy,Number of SensitiveWords in HTML,Number of Hyperlinks,External Hyperlinks percent,External ResourceURLs percent,Ext Favicon,Insecure Forms,RelativeFormAction,external formaction,Percentage of NullSelfRedirectHyperlinks,Fake Link In StatusBar,popup window,Right Click Disabled,Title is missing,Iframe Or Frame present,src_eval_cnt,src_escape_cnt,src_exec_cnt,src_search_cnt,Most Common Link Domain in External,Common Resource Domain in External,Ratio of Common Domain in Webpage,Ratio of Common Domain in Footer,Ratio of Null Links,Ratio of Null Links in Footer,Ratio of Null links present in body-tag,label
https://steamcommunute.com/,1,0,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,8.5,0,0,0,3.615817595,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ellectrokuchnia.pl/,1,0,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,8.5,0,0,0,3.930270372,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://att-106181-103690.weeblysite.com/,2,1,1,41,2,0,0,0,0,1,0,0,12,0,0,0,0,32,0,0,10,0,12,0,4.336227542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://maggiehenjum.com/,1,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,7.5,0,0,0,3.94346519,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://objectstorage.us-phoenix-1.oraclecloud.com/n/axpuvskjrz3t/b/bucket-20230222-0955/o/admn.html,4,2,6,100,4,0,0,0,0,1,0,0,14,0,0,0,0,42,0,0,9.75,0,1,0,4.762146286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://reconnect-hat-83c1.jbtzw8x2.workers.dev/(Line,3,2,1,53,2,0,0,0,0,1,0,0,5,0,0,0,0,39,0,0,9,0,5,0,4.614831427,1,2,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
http://willsumfest.com/onedrive/quad/,1,0,3,37,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,7,0,0,0,4.260279974,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bafybeihbem6hsfignhjjqfec7ge26ag3mgigcdlxpawezygh7fuud7imwa.ipfs.w3s.link/continue.html,4,2,1,95,0,0,0,0,0,1,0,0,8,0,0,0,0,73,0,0,17.5,0,8,0,4.740070872,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://steanconmunitly.ru/,1,0,1,26,0,0,0,0,0,1,0,0,0,1,0,0,0,18,0,0,8.5,0,0,0,3.950063756,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://thebodyandmindclinic.com/,1,0,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,11.5,0,0,0,3.998050937,17,44,9.090909091,6,0,0,0,0,2,0,0,0,0,0,0,0,0,136,0,0,0.136363636,0.076923077,0.022727273,0,1,1
http://itpreps.com/resolvegov/personal.html,2,0,2,43,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,0,5,0,0,0,3.978249348,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://superhumanitys.live/,1,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,9,0,0,0,3.940759833,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.mateamask.com/faqs.html,3,1,1,34,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,5,0,0,0,3.844384532,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://baomuaban.vn/admin/webroot/img/gallery/exec/rec/%20%20prev.htm,2,0,7,69,0,0,0,0,0,1,2,0,4,1,0,0,0,12,0,0,5.5,0,0,0,4.428620065,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://testsubject001.com/,1,0,1,27,0,0,0,0,0,1,0,0,3,0,0,0,0,18,0,0,8.5,0,3,0,3.750464707,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bmscrapcars.com.au/,2,0,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,5.333333333,0,0,0,3.680089354,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://soh6hkfri.web.app/,2,1,1,26,0,0,0,0,0,1,0,0,1,0,0,0,0,17,0,0,5,0,1,0,3.921029622,0,2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
https://www.fujinamivietnam.com/ms-onedrive/office-22/,2,1,3,54,2,0,0,0,0,1,0,0,2,0,0,0,0,23,0,0,7,0,0,0,4.329077901,14,766,0,18,0,0,1,0,71,0,0,0,0,0,0,0,0,20,1,1,0.211764706,0,0.7154047,0,1,1
http://citi.blueberryenterprises.co.ke/,3,1,1,39,0,0,0,0,0,1,0,0,0,1,0,1,0,31,0,0,7,0,0,0,3.906570488,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://109.234.201.207/login/,3,0,2,30,0,0,0,0,0,1,0,0,12,0,1,0,0,15,0,0,3,0,12,1,4.031401845,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://vertexappraisal.com/,1,0,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,9,0,0,0,3.913799565,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://hidden-sun-7144.on.fleek.co/,3,2,1,36,2,0,0,0,0,1,0,0,4,0,0,0,0,27,0,0,6,0,4,0,4.252715279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://skipspharmacy.net/3ecure.Document.pdf.html,4,0,1,50,0,0,0,0,0,1,0,0,1,0,0,0,0,17,0,0,8,0,0,0,4.29617463,391,28,3.571428571,13,0,0,0,0,48,0,0,0,0,0,0,0,0,654,1,0,0.464285714,0.5,0.5,0,1,1
https://302780030278.9810.sevemiller.co.uk/,4,2,1,43,0,0,0,0,0,1,0,0,16,0,0,0,0,34,0,0,6,0,16,0,4.359420499,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://icy.lud.workers.dev/,3,2,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,4,0,0,0,4.110577243,1,2,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
https://read-note1.myportfolio.com/,2,1,1,35,1,0,0,0,0,1,0,0,1,0,0,0,0,26,0,0,8,0,1,0,4.14743936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1
https://naiim.com/,1,0,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,4,0,0,0,3.572431251,3,5,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4,0,0,0,1,1
https://yes2healthylifepr.com/,1,0,1,30,0,0,0,0,0,1,0,0,1,0,0,0,0,21,0,0,10,0,1,0,4.006238929,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://cpcontacts.chloebroadcasting.shopnexusbroadcast.com/,3,2,1,59,0,0,0,0,0,1,0,0,0,1,0,0,0,51,0,0,12,0,0,0,4.091715034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
http://subashsequeira.com/,1,0,1,26,0,0,0,0,0,1,0,0,0,1,0,0,0,18,0,0,8.5,0,0,0,3.950063756,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://entry-auth-biglobe-mail-cgi-bins-6417c56d9adc0.ehuaya.net/auth-api-webmail-1-sso-rui-index/login.html,3,1,2,108,12,0,0,0,0,1,0,0,9,1,0,0,0,57,0,0,18.33333333,0,8,1,4.599116498,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0.75,0,0,0,1,1
https://thesoulcraves.com/,1,0,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,8,0,0,0,3.844106545,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://attcom-108771.square.site/,2,1,1,34,1,0,0,0,0,1,0,0,6,0,0,0,0,25,0,0,7.666666667,0,6,0,4.172185915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://uzywanepojazdy.pl/,1,0,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,8,0,0,0,4.026986833,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://kindredgrp.com/,1,0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,6.5,0,0,0,3.96900163,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://carsalonsamochodowy.pl/,1,0,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,10.5,0,0,0,3.913400746,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://kentuckymedicareplans.com/email/boxMrenewal.php,2,0,2,54,0,0,0,0,0,1,0,0,0,1,0,0,0,25,0,0,12,0,0,0,4.360735419,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://wightbrothers.com/,1,0,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,8,0,0,0,3.796217603,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://l1hht63wrjwit3.beholdbeautynails.com/,2,1,1,45,0,0,0,0,0,1,0,0,4,0,0,0,0,36,0,0,11.33333333,0,4,0,4.444754975,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.tscustombikes.com/lnkl/ios/oauth2/?error=invalidemail&echo=lindner-bk&uri=accounts.login.idm.telekom.com/oauth2/auth?scope=openid&claims=%7B%22id_token%22:%7B%22urn:telekom.com:all%22:%7B%22essential%22:true%7D%7D%7D&response_type=code&redirect_uri,7,1,4,259,1,0,0,3,0,6,12,6,20,1,0,0,0,21,213,0,6.333333333,0,0,2,4.754879294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://jamesfullervoice.com/asdurango.net/office_cookies/main/main.php,3,0,4,71,0,0,0,1,0,1,0,0,0,0,0,0,0,20,0,0,9.5,0,0,0,4.33611112,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
https://biliv.co.tz/outloook/outlook/index.html,3,0,3,47,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,3,0,0,0,3.966733735,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://at-mail.weeblysite.com/,2,1,1,31,1,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,6.666666667,0,0,0,4.002268084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://mooshaliving.com/,1,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,7.5,0,0,0,3.86346519,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://grupomsat.com/m&t/home/login.php?auth=9cb48ed474e2c01d9c2959d28025930c,2,0,3,78,0,0,0,0,0,1,0,1,22,0,0,0,0,13,37,0,6,0,0,1,4.753887964,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://aquavibe.org/wp-content/uploads/wp-file-manager-pro/idpaymentzip3222/am_com/amz.htm,2,0,6,91,4,0,0,1,0,1,0,0,4,0,0,0,0,12,0,0,5.5,0,0,0,4.580321119,2,23,95.65217391,100,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.130434783,0.111111111,0,0,1,1
http://server023-softillion.co.za/030337/office/,2,0,3,48,1,0,0,0,0,1,0,0,9,1,0,0,0,26,0,0,8,0,3,0,4.306127543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://waytoeverest.com/1/att-card/att-detail-Adjust%20(2)%20(1)/att-detail-Adjust/index.html,2,0,5,94,5,0,0,0,0,1,2,0,7,0,0,0,0,16,0,0,7.5,0,0,0,4.524799694,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.www-degelyehuda-org-il.filesusr.com/html/87d61b_fe256cdcaf57de9f630e7e55861dee2f.html,4,2,2,96,3,0,0,1,0,1,0,0,20,1,0,0,0,39,0,0,9,0,0,0,4.767486856,48,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1
https://synergyit.in/flagshipcg/office_cookies/main/main.php,2,0,4,60,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,5.5,0,0,0,4.186884604,14,6,20,88,0,0,0,0,16,0,0,0,0,0,0,0,0,6,1,1,0.6,0,0.166666667,0,1,1
https://houseofprop.com/,1,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,7,0,0,0,3.605388542,0,3,33.33333333,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,1,1,0.666666667,0,0.666666667,0,1,1
https://rapidserviceprovider.net/,1,0,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,11.5,0,0,0,3.801377452,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://mustafakadhum.com/,1,0,1,26,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,8,0,0,0,3.738149333,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://att-107934-105451.weeblysite.com/,2,1,1,41,2,0,0,0,0,1,0,0,12,0,0,0,0,32,0,0,10,0,12,0,4.433788517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://inkedinc.co.uk/,2,0,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,4,0,0,0,3.795088586,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://xn--m1abk4b.003.xn--p1acf/,2,1,1,34,4,0,0,0,0,1,0,0,6,0,0,0,0,25,0,0,7.666666667,0,6,0,4.182907326,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://steamconmunittsy.com/23kmnam5ew62qo,1,0,1,43,0,0,0,0,0,1,0,0,5,0,0,0,0,20,0,0,9.5,0,0,0,4.257919849,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ridgelineconstructioninc.com/,1,0,1,37,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,13.5,0,0,0,3.925405393,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://suminan.k8s.optimizaclick.com/wp-content/upgrade/DHL_CH/dhl2022/confirm/info/,3,2,7,85,1,0,0,1,0,1,0,0,5,0,0,0,0,29,0,0,6.5,0,1,2,4.675304507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://royalrugratrentals.com/,1,0,1,31,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,10.5,0,0,0,3.937751955,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://rafa.yacarehosting.com/main/v5.2/___.php?_do=layout&email,4,1,3,65,0,0,0,4,0,1,0,2,2,0,0,0,0,22,16,0,6.666666667,0,0,0,4.54112666,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://track.umbrellalocalpartnerships.com/AGRI3d/AGRI3/,2,1,3,57,0,0,0,0,0,1,0,0,2,0,0,0,0,35,0,0,11,0,0,0,4.466674172,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://apple.corp.istweb-internal.com/signin.html?InvitationUrl=46fdda002c696fd354439bc3dd52efd5&KeyInvite=46fdda002c696fd354439bc3dd52efd5,4,2,1,140,1,0,0,0,0,1,0,2,36,0,0,0,0,30,89,0,6.75,0,0,0,4.897734936,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://armeniannye.com/,1,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,7,0,0,0,3.855388542,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://faadema.com.br/securemessage.html,3,0,1,41,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,4,0,0,1,3.994764127,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://asdf-oi-uyjh-yh-ert.infura-ipfs.io/ipfs/QmSU46GWEPFwv5cpeci6EUmJtpDmBApndxXxs6mg6tsS1a,2,1,2,94,5,0,0,0,0,1,0,0,7,0,0,0,0,34,0,0,10.66666667,0,0,0,5.094393309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
http://ogersronson.com/client/,1,0,2,30,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,7,0,0,0,3.789898095,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://yes2healthylife.org/,1,0,1,28,0,0,0,0,0,1,0,0,1,0,0,0,0,19,0,0,9,0,1,0,3.913799565,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://217.115.113.127/,3,0,1,23,0,0,0,0,0,1,0,0,12,1,1,0,0,15,0,0,3,0,12,0,3.174885869,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
http://login-partner-microsoftonline.jalanpropertymanagement.com/.par./.mail./.l0l/,7,1,4,83,2,0,0,0,0,1,0,0,1,1,0,0,0,57,0,0,18.33333333,0,0,1,4.142120759,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://metamaesk.com/swaps.html,2,0,1,31,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,6,0,0,0,3.719852359,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://metemock.com/,1,0,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,5.5,0,0,0,3.427333494,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://yourmarriagecelebrant.com/,1,0,1,34,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,12,0,0,0,4.116299606,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://m.reschedule.package.5rgh7.live/,4,3,1,40,0,0,0,0,0,1,0,0,2,0,0,0,0,31,0,0,5.4,0,2,0,4.193942708,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://reaxti9034com.hostfree.pw/?i=3,2,1,1,37,0,0,0,0,0,1,0,1,5,1,0,0,0,25,3,0,7.666666667,0,4,0,4.357837825,4,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
https://detalingcars.pl/,1,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,7,0,0,0,3.855388542,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://screen-page02.weeblysite.com/,2,1,1,37,1,0,0,0,0,1,0,0,2,0,0,0,0,28,0,0,8.666666667,0,2,0,4.242576676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://steancommuniltly.ru/,1,0,1,27,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,9,0,0,0,3.986187965,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ioa7qm2zwp.hoy.nurturingpath.com/,3,2,1,41,0,0,0,0,0,1,0,0,2,0,0,0,0,32,0,0,7.25,0,2,0,4.289882797,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://punkpaint.com/,1,0,1,21,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,6,0,0,0,3.617809684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1
https://www.catcha-verify.info/,2,1,1,31,1,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,6.666666667,0,0,1,4.106949133,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.officences.com/eur/fb0392d0-5ebf-4ae9-9cc4-381316fe0dcb/65ee9c55-628e-433d-9f4b-464da06f32b2/60be5b52-e8dd-4040-af0e-9810a7d7c1ca/login?id=L2JOMFJRcVBrdDdWeTJRaVFZU2VMQk95SnNEOWl4cm5teU1mM0xQaEpFcDVSMEx6MTM0SEZFK0ZmZDBwc0dvOFEwTDRsb1YyNFd1aEtTdThCUzVyOXB1Z21TdEYxSlBGY0dUNGRMcXU3L1A0NnJIVkV3RGMzZi9VTThkL3ZwcUphbVdtYmYwc3BDRDFhbjdYS3lJNlVYNFVPSjdTWDNERHpIblhaZTFNa2t2QU9wWE9tRFdIblpxQnAzN2oyWnFrd2QvNzVHVng0QXlOK2dzVFc2ejgwUVMyaWpFcENIbzBma0RWVWp5SFJoZzEyQllvSnBFbFlXWXg0ZDIvZ1J6OGtLWGNUZVhZeE1BeUR6SDRDWHRpbDBGc2ljcWxUaXovbmcrZ1BKcUcyNHRtVyszTjE5UitKTlIwb2lyMWpFUEd0NVZObXFDRnkrdWpiNFZUT3liamh6V1dkOTRmWnRMVmdXbU03WjEyZk9zQmRIOWROTGl3Y2pRSGhKNCtkTXZC,2,1,5,663,12,0,0,0,0,1,0,1,111,0,0,0,0,18,515,0,5.333333333,0,0,1,5.793771849,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
