url,Number of Dots,Subdomain Level,Path Level,URL length,Number of dash symbol,Number of AtSymbol,Number of Tilde Symbol,Number of Underscores,Number of dollar symbol,Number of colon symbol,Number of Percent symbols,Query count,Numerical character count,presence of HTTPS,IP in hostname,suffix(tld) in subdomain,HTTPS in Hostname,Hostname length,query length,Double Slash in Path,Avg wordlength in Hostname,Atsymbols in Hostname,Numerical Characters in Hostname,Number of SensitiveWords in URL,url entropy,Number of SensitiveWords in HTML,Number of Hyperlinks,External Hyperlinks percent,External ResourceURLs percent,Ext Favicon,Insecure Forms,RelativeFormAction,external formaction,Percentage of NullSelfRedirectHyperlinks,Fake Link In StatusBar,popup window,Right Click Disabled,Title is missing,Iframe Or Frame present,src_eval_cnt,src_escape_cnt,src_exec_cnt,src_search_cnt,Most Common Link Domain in External,Common Resource Domain in External,Ratio of Common Domain in Webpage,Ratio of Common Domain in Footer,Ratio of Null Links,Ratio of Null Links in Footer,Ratio of Null links present in body-tag,label
https://www.ama-auon-co.admin.hdlswz.com.cn/,5,3,1,44,2,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,5,0,0,0,4.064338937,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.amazn.es-paqueteria.es/login.php,4,2,1,44,1,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,5.75,0,0,1,4.163532755,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://your-desireds.onedumb.com/,2,1,1,34,1,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,7.666666667,0,0,0,4.094097032,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://amzon.co.jp.pdzone4.com/,4,3,1,32,0,0,0,0,0,1,0,0,1,0,0,1,0,23,0,0,3.8,0,1,0,3.890319531,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://your-desireds.mefound.com/,2,1,1,34,1,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,7.666666667,0,0,0,4.094097032,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://continue-checksout.yourtrap.com/,2,1,1,40,1,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,9.666666667,0,0,0,4.043942708,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://very.020syjg.com/,2,1,1,25,0,0,0,0,0,1,0,0,3,0,0,0,0,16,0,0,4.666666667,0,3,0,4.05366069,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://s.amazazun.icu/,2,1,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,4,0,0,0,3.675310869,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://verifica.dati.79-137-206-206.cprapid.com/otp4/,4,3,2,54,3,0,0,0,0,1,0,0,12,0,0,0,0,40,0,0,7.2,0,11,0,4.490727085,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://continue-checksout.longmusic.com/,2,1,1,41,1,0,0,0,0,1,0,0,0,0,0,0,0,32,0,0,10,0,0,0,3.976352237,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ount.shanashops.com/_ap/signin?_encoding=UTF8&openid.assoc_handle=jpflex&openid.claimed_id=&action=sign-in&path=home&ref_=nav_Account&signIn=1&useRedirectOnSuccess=1,4,1,2,173,1,0,0,6,0,1,0,8,3,0,0,0,0,19,134,0,5.666666667,0,0,0,4.690994308,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://att-104573.weeblysite.com/,2,1,1,34,1,0,0,0,0,1,0,0,6,0,0,0,0,25,0,0,7.666666667,0,6,0,4.348656504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://www.ama-azaun.co-jp.wfyongye.com.cn/,5,3,1,44,2,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,5,0,0,0,4.172404562,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.ama-zrun.co-jp.haojun365.com.cn/,5,3,1,44,2,0,0,0,0,1,0,0,3,0,0,0,0,35,0,0,5,0,3,0,4.229000585,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bamboopub.ma/FR/Impots-gouv-fr/Remboursement-98374924200/VR/infos.php,2,0,5,77,3,0,0,0,0,1,0,0,11,0,0,0,0,12,0,0,5.5,0,0,0,4.69016199,7,10,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,1,0,0.3,0.5,0.6,0,1,1
https://service-de-livraison.com/tracking/fV5EjH/msg.php?id=64383459,2,0,3,68,2,0,0,0,0,1,0,1,9,0,0,0,0,24,11,0,11.5,0,0,0,4.896378746,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.mettasmasks.com/,2,1,1,28,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,5.666666667,0,0,0,3.583616975,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://203krehab.com/template/index.html,2,0,2,41,0,0,0,0,0,1,0,0,3,0,0,0,0,13,0,0,6,0,3,0,4.257078456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
https://ipfs-stg.fleek.co/ipfs/QmT6d8U1kxaMbAbRwfN4DXmfRrBeWktiwkpZfQ8nfmW4FN,2,1,2,77,1,0,0,0,0,1,0,0,6,0,0,0,0,17,0,0,5,0,0,0,5.073070346,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://brettsteenbarger.com/onedrive/,1,0,2,37,0,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,9.5,0,0,0,3.881901596,11,7,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,149,0,0,0.857142857,0,0.142857143,0,1,1
https://resssetpassword-onlycoinbase4.com/login/?sessions=f38c916c259ee7235fea11c5a6699644&id_session=23accda25f9eb2e0732999d0f025d8d327ca40bc,1,0,2,142,1,0,0,1,0,1,0,2,46,0,0,0,0,33,93,0,16,0,1,1,4.802406058,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bafybeid3fif5lbtblwkglthydf3eu4isfmim2khr4om2j3u2exj5rqxoiu.ipfs.dweb.link/mbv%20k.html?err=MLJRIPOMYLNJXAXH0JW&dispatch=2A3&id=47A96B7bBaA1c034B42C6393b2ba4b,4,2,1,166,0,0,0,0,0,1,1,3,32,0,0,0,0,74,70,0,17.75,0,10,0,5.47797127,0,3,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
https://bafybeihc4amlzwqxbyjialq5rtxgfjisme5fp4ptfg3f3bhb5udih3ya7y.ipfs.dweb.link/,3,2,1,83,0,0,0,0,0,1,0,0,9,0,0,0,0,74,0,0,17.75,0,9,0,4.73873175,0,3,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
http://whaacapp.com/,1,0,1,20,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,5.5,0,0,0,3.30869497,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://studenttravelamerica.com/kunde/pot/pst/ba7f287c9b2d9528b7c9/clients/,1,0,6,76,0,0,0,0,0,1,0,0,12,0,0,0,0,24,0,0,11.5,0,0,0,4.478144705,0,31,77.41935484,100,0,0,0,0,19,0,0,0,0,0,0,0,0,11,0,0,0.193548387,0.166666667,0.193548387,0.166666667,1,1
https://mihn.com.vn/wp-content/plugins/ioptimization/wp-inc/confirm.php,3,0,5,71,2,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,3,0,0,1,4.094364593,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
http://imagenesderosas.xyz/,1,0,1,27,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,9,0,0,0,4.07841852,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ipseehome.com/,1,0,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,6,0,0,0,3.481714573,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://sambascorke-1316850103.cos.na-siliconvalley.myqcloud.com/sambas.html,5,3,1,76,2,0,0,0,0,1,0,0,10,0,0,0,0,56,0,0,10.4,0,10,0,4.596952193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
http://gruoo-links.duckdns.org/1.php,3,1,1,36,1,0,0,0,0,1,0,0,1,1,0,0,0,23,0,0,7,0,0,0,4.141604168,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://czapski.id.au/newme/testing.html,3,0,2,40,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,3.666666667,0,0,0,4.106198333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
https://snnfs9oac.firebaseapp.com/,2,1,1,34,0,0,0,0,0,1,0,0,1,0,0,0,0,25,0,0,7.666666667,0,1,0,4.02085512,0,2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
https://hnfkfkedhjedijed.weeblysite.com/,2,1,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,9.666666667,0,0,0,4.15869497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
http://ericawilliams.net/,1,0,1,25,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,8,0,0,0,3.83326969,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://attmailerserver1.weeblysite.com/,2,1,1,40,0,0,0,0,0,1,0,0,1,0,0,0,0,31,0,0,9.666666667,0,1,0,4.037326145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://netflix-clone-six-vert.vercel.app/,2,1,1,42,3,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,10.33333333,0,0,0,4.091622411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://lifefreedomnow79.com/olopss/purchaseorder57477/,1,0,3,55,0,0,0,0,0,1,0,0,7,0,0,0,0,20,0,0,9.5,0,2,0,4.299833469,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://madebydeb.com/,1,0,1,21,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,6,0,0,0,3.689703732,33,64,84.375,100,0,0,0,0,9,0,0,0,0,1,0,0,0,12,1,1,0.125,0.1,0.09375,0,1,1
http://www.nclegal.in/brac/vnm/,2,1,3,31,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,4,0,0,0,3.950344198,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.dyer-decorators.co.uk/wp-includes/date/webmail-portal-RD337/,3,1,4,72,4,0,0,0,0,1,0,0,3,0,0,0,0,25,0,0,5.5,0,0,0,4.50168703,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://dasbfs.com/0101/,1,0,2,24,0,0,0,0,0,1,0,0,4,0,0,0,0,10,0,0,4.5,0,0,0,3.803508855,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.ha-pe.info/netfilxcomteamsupportsubscriptionupdatepayment/account/login.php,3,1,3,87,1,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,4,0,0,2,4.333330715,1,34,8.823529412,30,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0.058823529,0.5,0.029411765,0,1,1
https://resssetpassword-onlycoinbase1.com/login/?sessions=06d245758c9dce065bfcaa1dcf72ea56&id_session=0ab14bfc4e8cb1875a39238ab492c2bdd0fa3e39,1,0,2,142,1,0,0,1,0,1,0,2,40,0,0,0,0,33,93,0,16,0,1,1,4.821939924,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://iqvcohp5m7uoz2pp7h5mf7vtudp4hm23kwhv5lrtm6e6pwsomwga.arweave.net/RConHf1n6Ozp7_n6wv6zoN_Ds1tVj16uM2eJ59pOZYw,2,1,1,116,0,0,0,2,0,1,0,0,23,0,0,0,0,64,0,0,20.66666667,0,12,0,5.16951772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://ralkuten.apply814971091035.link/,2,1,1,40,0,0,0,0,0,1,0,0,12,0,0,0,0,31,0,0,9.666666667,0,12,0,4.427567157,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://esthetic-ak.com/ll/pst1/734d7aaa0f30ba9cb30e/clients/,1,0,5,60,1,0,0,0,0,1,0,0,11,1,0,0,0,15,0,0,7,0,0,0,4.377049763,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://ghtycarrier-packagey2irpm.crabdance.com/Find?sslchannel=true&sessionid=uvMnrvrw0fZFmaQeWEdW6TcrqcRAsdBRMxtMKMlWUk0P2eT9Z0UaEeVFlCTUJCq3ViIwA7AnwHNpvHGwmJXFFXqyXRWhESOGg9Ew20V6nrVi8yM3r5REjnbul8EBYjlocq,2,1,1,208,1,0,0,0,0,1,0,2,17,1,0,0,0,39,156,0,12.33333333,0,1,0,5.674383902,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://edencafebellblock.co.nz/purchase-online/index.php,3,0,2,57,1,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,7,0,0,0,4.262262164,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://hiperwebsite-card-high-performance.shop/consulte-sua-fatura.php?cartoes=home&id=ZDJjM2VkZDVkZWZhNTE0YjkzNmY5NGFlY2U0NDQ3MDM=&the=theking,2,0,1,144,5,0,0,0,0,1,0,3,6,0,0,0,0,39,72,0,19,0,0,0,5.198842305,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://poporegion.duckdns.org/f2640a88d04f305/login.php?,3,1,2,57,0,0,0,0,0,1,0,0,11,0,0,0,0,22,0,0,6.666666667,0,0,1,4.587386182,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.sharestion.com/gbr/8dd73dcf-b57c-40ec-b7f8-755b512d9f7b/2d08c535-13ee-4ca9-9170-1b03011d6ac2/46ffc0ca-b828-453e-9704-68dc20b6eb0b/login?id=bTVzazdtSkFZRVl0aVdsQ01MdVQ5eDRscVFla1VIczJwSEZLU2dLd29VWWFxRGo0QkM2MDdsZXNWbnVNbzZHNnExQ2RTTTJSczI2aHJObmRsQy82d2ZwZEMyVVhKdllTd0V4eW1QOVprM3JKbnVUd3phcld6aVppdXMwWm9YaThKZ1JDcE1kSlo5bG4wc1hpSDN1cEc0ajZ0VVpFald0djh5ZENSNkRuQzVpT203MkFFclJ5cll2QUFVVjdDaFhVZ0NPZUJURlQ5MWhwMkVuQm1menBkVnhXaTVUSUllMjdlV2FrT0VoRHBFeGkzMXBva0QvUmY4ZUdJa29zOXdDSHREd3k0MWZ3SjVVZ0Y5WnFHNnpLSDMrVmxJL1R4TW5kdWprQzBjc3gvbWxWMTdtalJ2TVBMd05Rd2wySnU1WVRTNlluWjRkcUpKbFBxZFVZVkFvdENOSHZzYnovUE41UWdReW1kMFMzOVpVM3V4M3ZtOTFYdFQyMU5jUmZGNHp4dXZaN09VNWdWUXBDZEtlSitycUFlQT09,2,1,5,695,12,0,0,0,0,1,0,1,130,0,0,0,0,18,547,0,5.333333333,0,0,1,5.694996871,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
https://nartenerji.com/great/server2.html,2,0,2,41,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0,0,6.5,0,0,0,4.020261238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
http://pensacolavegetariansociety.org/,1,0,1,38,0,0,0,0,0,1,0,0,0,1,0,0,0,30,0,0,14.5,0,0,0,3.997670276,8,0,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://zahidtourist.com/wp-content/plugins/nvkdswx/lnk/lankkk.html,2,0,5,67,1,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,7.5,0,0,0,4.343075244,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://ebit.vip/,1,0,1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,3.5,0,0,0,3.292770194,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://mail.pst.193-42-32-232.cprapid.com/,4,3,1,43,3,0,0,0,0,1,0,0,10,0,0,0,0,34,0,0,6,0,10,0,4.193251964,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.resssetpassword-onlycoinbase4.com/login/?sessions=e6b32560d9be3688ab58a40ce870c345&id_session=599bcecdee52ba5fe55f37efdb182c90c84e2037,2,1,2,146,1,0,0,1,0,1,0,2,43,0,0,0,0,37,93,0,11.66666667,0,1,1,4.80560487,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bafybeifmbxa2mmzrfuvkxdwjvr5kikcu4wpq323bwuqxqxwocnnofyl3c4.ipfs.dweb.link/,3,2,1,83,0,0,0,0,0,1,0,0,8,0,0,0,0,74,0,0,17.75,0,8,0,4.861510408,0,3,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
https://maltazielona.pl/authorize.php?AEYnrH4aw2HuXUfIkNM74MEvvTKffyYJGDXuHGduZIfAjVzLU6NowA1GOK74zc6WMVNrKtLr5l06inBk2RFGDIRy0HuCtoFuvIKLGYGJ2LR3f6Lp5MpmgJZ41ph8Tv4yuLkPbdGwpv9bX6Ewkkq4S0ve8WFkwE8f6u4gjI9CtUj4JKsnrdIfGD9iByAPsI8A5Oyu6ob3Tac0sxr25D7J61ez6tiZZtqTdYQAslJKai327uUNpCS1fncqYLbhuvAq=,2,0,1,295,0,0,0,0,0,1,0,1,48,0,0,0,0,15,257,0,7,0,0,0,5.884779916,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://www.mesharepoint.com/nam/be0f980b-dd99-4b19-bd7b-bc71a09b026c/f3a388db-f814-4dc0-baf4-c929b767a587/a65c9a7a-f97a-46a8-b054-266b2f4bf2af/login?id=YmtzMnQxcWJYVUdQaisyWVhXMUJST1ZOYThvekdHNzNSMDlIbFNKbjdwd253T1hMZlVOMm5IUm05REorRFg5ai9WRFpMck9GS3dTTHRJbTlOK2NlUzQvUkRWZHNnNnJndDIxU25QUm5VU2ZZbzRWbkFpSU9uSDVmbFpjYVBlRUthc2VQYTJweThpdnZUeVJyN3R3czE0VjlGek9TWHdhY3lERXBrS2VlUUwwbmdWWW1YcmJuK0V3UnBoQ1dLNVBucUYrOFVtdlpWUHY5THcrYjZGdGd5TCtlVm9NRHE2WVArdzFrUmVoMTZjdmUrRWlsYU81OGJlNHQ1bVhQTVRMR0cxRUpHSzU0NU8rby9ORHY5L29MM1l2UEZPYnN1eUVkWXVpT3dZZGJ6QlJkelduWk5QTy8wNmNqR2JLSnI0QW1Ua3JoU3VUREUvWjh1ejRaeFJYOFFLckluVjM5Z2NwdnE4cWc5U1Zpeld0V0JsemJpNXdpVzJPNlVMZEpkL1Vp,2,1,5,665,12,0,0,0,0,1,0,1,118,0,0,0,0,20,515,0,6,0,0,1,5.762352255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
http://tseruxsoerossuer09.click/,1,0,1,32,0,0,0,0,0,1,0,0,2,1,0,0,0,24,0,0,11.5,0,2,1,3.968139062,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://updatemail.duckdns.org/us/,2,1,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,6.666666667,0,0,0,4.116299606,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://storage.storageinv.workers.dev/,3,2,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,6.75,0,0,0,3.945282667,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://www.eservce.fr/6d5657b3f3feee73?l=198,2,1,1,45,0,0,0,0,0,1,0,1,12,0,0,0,0,14,5,0,4,0,0,0,4.413423652,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,1
https://ogoutttwere.work.gd/authen,2,1,1,34,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,5.666666667,0,0,0,3.858802914,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://leoproductionsep.com/password.php,2,0,1,41,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,9.5,0,0,0,3.976352237,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://schuecohome.ru/pomos/index.html,2,0,2,39,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,6.5,0,0,0,3.977208629,0,21,25,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,1,1,0.55,0,0.095238095,0,1,1
http://nites.ayutthaya2.go.th/wp-content/plugins/snyqxhe/fr/info-postale/d046b3948301922/login.php,4,1,7,98,2,0,0,0,0,1,0,0,14,1,0,0,0,22,0,0,4.75,0,1,1,4.691661472,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://sharonhill.com/meta/secure.html,2,0,2,38,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,6.5,0,0,1,3.925173237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
https://xdesigns.net.au/,2,0,1,24,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,4.333333333,0,0,0,3.740601563,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://bafybeihnen57w7lrop5e2gxcgwt35hrrmfk3y2ggzrrhtsxtwymicbbgy4.ipfs.dweb.link/index.html?email=nagihamiyeh%40temasek.com.sg,6,2,1,128,0,0,0,0,0,1,1,1,12,0,0,0,0,74,34,0,17.75,0,10,0,4.831350834,0,3,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0,0,0,1,1
https://bafybeiesqbg4hfjfbqufvi7zuqnhwdtoppegkicreulhrfayyr56j5vnuy.ipfs.w3s.link/mAGmArMo.html,4,2,1,95,0,0,0,0,0,1,0,0,6,0,0,0,0,73,0,0,17.5,0,6,0,4.964555677,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://crowntechlogistic-secondary.z13.web.core.windows.net/,5,4,1,61,1,0,0,0,0,1,0,0,2,0,0,0,0,52,0,0,7.833333333,0,2,0,4.286264143,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://alldomainupdates00880.web.app/,2,1,1,38,0,0,0,0,0,1,0,0,5,0,0,0,0,29,0,0,9,0,5,0,4.135699553,0,2,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,0,0,1,1
http://www.rentexchangeph.com/server5465386873/,2,1,2,47,0,0,0,0,0,1,0,0,10,1,0,0,0,22,0,0,6.666666667,0,0,0,4.39226565,12,6,20,88,0,0,0,0,16,0,0,0,0,0,0,0,0,6,1,1,0.6,0,0.166666667,0,1,1
https://odwjia9.top/login.php?token,2,0,1,35,0,0,0,0,0,1,0,1,1,0,0,0,0,11,5,0,5,0,1,1,4.079143374,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://parcels.onesupershop.com/aq7450zf/JDGm8/ID_a5fedE23CFBA4/,2,1,4,65,0,0,0,1,0,1,0,0,9,0,0,0,0,24,0,0,7.333333333,0,0,0,4.960528582,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://reviewdoc43842-2020.myportfolio.com/,2,1,1,44,1,0,0,0,0,1,0,0,9,0,0,0,0,35,0,0,11,0,9,0,4.462288369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1
http://luisrosiers.com/,1,0,1,23,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,7,0,0,0,3.762267391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
https://template.kadence.webcase.me/wp-content/themes/seotheme/indexold.html,4,2,4,76,1,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,6,0,0,0,3.991598113,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://www.dpdhl.tripadwisers.in/,3,2,1,33,0,0,0,0,0,1,0,0,0,1,0,0,0,25,0,0,5.5,0,0,0,3.755626695,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://credit-agricole-fr-b01.app.swtest.ru/Pr,3,2,1,46,3,0,0,0,0,1,0,0,2,1,0,1,0,36,0,0,8.25,0,2,0,4.328046337,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
https://avvjhuzz4.gq/public/sa33Ep7msCEVTVyBunalEtjRsRckQ2GX,1,0,2,60,0,0,0,0,0,1,0,0,5,0,0,0,0,12,0,0,5.5,0,1,0,4.943983304,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
http://lilgemshop.com/,1,0,1,22,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,6.5,0,0,0,3.697845823,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
